period,fiscal_year,fiscal_quarter,bu,region,account_code,account_name,account_category,amount_usd_mn,source
2025-04,FY2025,Q2,Electronics,Americas,9100,Income Tax,Tax,-3.579,SAP-ECC
2025-04,FY2025,Q2,Automotive,APAC,4000,Product Revenue,Revenue,40.184,SAP-ECC
2025-04,FY2025,Q2,Automotive,APAC,4100,Service Revenue,Revenue,17.92,SAP-ECC
2025-04,FY2025,Q2,Automotive,APAC,5000,Cost of Goods Sold,COGS,-32.082,SAP-ECC
2025-04,FY2025,Q2,Automotive,APAC,6100,Salaries & Wages,Opex,-4.22,SAP-ECC
2025-04,FY2025,Q2,Automotive,APAC,6200,Marketing,Opex,-1.691,SAP-ECC
2025-04,FY2025,Q2,Automotive,APAC,6300,R&D,Opex,-2.091,SAP-ECC
2025-04,FY2025,Q2,Automotive,APAC,6400,Travel,Opex,-0.536,SAP-ECC
2025-04,FY2025,Q2,Automotive,APAC,6500,IT & Infrastructure,Opex,-1.377,SAP-ECC
2025-04,FY2025,Q2,Automotive,APAC,6600,General & Admin,Opex,-0.829,SAP-ECC
2025-04,FY2025,Q2,Automotive,APAC,7100,Depreciation,D&A,-2.888,SAP-ECC
2025-04,FY2025,Q2,Automotive,APAC,8100,Interest Expense,Finance,-1.798,SAP-ECC
2025-04,FY2025,Q2,Automotive,APAC,9100,Income Tax,Tax,-3.746,SAP-ECC
2025-04,FY2025,Q2,Automotive,EMEA,4000,Product Revenue,Revenue,42.327,SAP-ECC
2025-04,FY2025,Q2,Automotive,EMEA,4100,Service Revenue,Revenue,20.127,SAP-ECC
2025-04,FY2025,Q2,Automotive,EMEA,5000,Cost of Goods Sold,COGS,-36.723,SAP-ECC
2025-04,FY2025,Q2,Automotive,EMEA,6100,Salaries & Wages,Opex,-4.522,SAP-ECC
2025-04,FY2025,Q2,Automotive,EMEA,6200,Marketing,Opex,-1.883,SAP-ECC
2025-04,FY2025,Q2,Automotive,EMEA,6300,R&D,Opex,-2.651,SAP-ECC
2025-04,FY2025,Q2,Automotive,EMEA,6400,Travel,Opex,-0.668,SAP-ECC
2025-04,FY2025,Q2,Automotive,EMEA,6500,IT & Infrastructure,Opex,-1.406,SAP-ECC
2025-04,FY2025,Q2,Automotive,EMEA,6600,General & Admin,Opex,-0.998,SAP-ECC
2025-04,FY2025,Q2,Automotive,EMEA,7100,Depreciation,D&A,-3.323,SAP-ECC
2025-04,FY2025,Q2,Automotive,EMEA,8100,Interest Expense,Finance,-1.731,SAP-ECC
2025-04,FY2025,Q2,Automotive,EMEA,9100,Income Tax,Tax,-4.022,SAP-ECC
2025-04,FY2025,Q2,Automotive,Americas,4000,Product Revenue,Revenue,49.374,SAP-ECC
2025-04,FY2025,Q2,Automotive,Americas,4100,Service Revenue,Revenue,24.105,SAP-ECC
2025-04,FY2025,Q2,Automotive,Americas,5000,Cost of Goods Sold,COGS,-38.286,SAP-ECC
2025-04,FY2025,Q2,Automotive,Americas,6100,Salaries & Wages,Opex,-6.326,SAP-ECC
2025-04,FY2025,Q2,Automotive,Americas,6200,Marketing,Opex,-2.057,SAP-ECC
2025-04,FY2025,Q2,Automotive,Americas,6300,R&D,Opex,-3.07,SAP-ECC
2025-04,FY2025,Q2,Automotive,Americas,6400,Travel,Opex,-0.758,SAP-ECC
2025-04,FY2025,Q2,Automotive,Americas,6500,IT & Infrastructure,Opex,-1.898,SAP-ECC
2025-04,FY2025,Q2,Automotive,Americas,6600,General & Admin,Opex,-1.173,SAP-ECC
2025-04,FY2025,Q2,Automotive,Americas,7100,Depreciation,D&A,-3.545,SAP-ECC
2025-04,FY2025,Q2,Automotive,Americas,8100,Interest Expense,Finance,-2.121,SAP-ECC
2025-04,FY2025,Q2,Automotive,Americas,9100,Income Tax,Tax,-4.268,SAP-ECC
2025-04,FY2025,Q2,Healthcare,APAC,4000,Product Revenue,Revenue,18.58,SAP-ECC
2025-04,FY2025,Q2,Healthcare,APAC,4100,Service Revenue,Revenue,7.742,SAP-ECC
2025-04,FY2025,Q2,Healthcare,APAC,5000,Cost of Goods Sold,COGS,-13.904,SAP-ECC
2025-04,FY2025,Q2,Healthcare,APAC,6100,Salaries & Wages,Opex,-2.175,SAP-ECC
2025-04,FY2025,Q2,Healthcare,APAC,6200,Marketing,Opex,-0.867,SAP-ECC
2025-04,FY2025,Q2,Healthcare,APAC,6300,R&D,Opex,-1.203,SAP-ECC
2025-04,FY2025,Q2,Healthcare,APAC,6400,Travel,Opex,-0.296,SAP-ECC
2025-04,FY2025,Q2,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.665,SAP-ECC
2025-04,FY2025,Q2,Healthcare,APAC,6600,General & Admin,Opex,-0.434,SAP-ECC
2025-04,FY2025,Q2,Healthcare,APAC,7100,Depreciation,D&A,-1.399,SAP-ECC
2025-04,FY2025,Q2,Healthcare,APAC,8100,Interest Expense,Finance,-0.773,SAP-ECC
2025-04,FY2025,Q2,Healthcare,APAC,9100,Income Tax,Tax,-1.728,SAP-ECC
2025-04,FY2025,Q2,Healthcare,EMEA,4000,Product Revenue,Revenue,22.98,SAP-ECC
2025-04,FY2025,Q2,Healthcare,EMEA,4100,Service Revenue,Revenue,9.498,SAP-ECC
2025-04,FY2025,Q2,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-17.522,SAP-ECC
2025-04,FY2025,Q2,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.318,SAP-ECC
2025-04,FY2025,Q2,Healthcare,EMEA,6200,Marketing,Opex,-0.855,SAP-ECC
2025-04,FY2025,Q2,Healthcare,EMEA,6300,R&D,Opex,-1.309,SAP-ECC
2025-04,FY2025,Q2,Healthcare,EMEA,6400,Travel,Opex,-0.297,SAP-ECC
2025-04,FY2025,Q2,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.716,SAP-ECC
2025-04,FY2025,Q2,Healthcare,EMEA,6600,General & Admin,Opex,-0.533,SAP-ECC
2025-04,FY2025,Q2,Healthcare,EMEA,7100,Depreciation,D&A,-1.424,SAP-ECC
2025-04,FY2025,Q2,Healthcare,EMEA,8100,Interest Expense,Finance,-0.87,SAP-ECC
2025-04,FY2025,Q2,Healthcare,EMEA,9100,Income Tax,Tax,-1.884,SAP-ECC
2025-04,FY2025,Q2,Healthcare,Americas,4000,Product Revenue,Revenue,26.967,SAP-ECC
2025-04,FY2025,Q2,Healthcare,Americas,4100,Service Revenue,Revenue,11.191,SAP-ECC
2025-04,FY2025,Q2,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-21.791,SAP-ECC
2025-04,FY2025,Q2,Healthcare,Americas,6100,Salaries & Wages,Opex,-2.745,SAP-ECC
2025-04,FY2025,Q2,Healthcare,Americas,6200,Marketing,Opex,-1.128,SAP-ECC
2025-04,FY2025,Q2,Healthcare,Americas,6300,R&D,Opex,-1.51,SAP-ECC
2025-04,FY2025,Q2,Healthcare,Americas,6400,Travel,Opex,-0.369,SAP-ECC
2025-04,FY2025,Q2,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.814,SAP-ECC
2025-04,FY2025,Q2,Healthcare,Americas,6600,General & Admin,Opex,-0.639,SAP-ECC
2025-04,FY2025,Q2,Healthcare,Americas,7100,Depreciation,D&A,-1.739,SAP-ECC
2025-04,FY2025,Q2,Healthcare,Americas,8100,Interest Expense,Finance,-1.187,SAP-ECC
2025-04,FY2025,Q2,Healthcare,Americas,9100,Income Tax,Tax,-2.171,SAP-ECC
2025-05,FY2025,Q2,Electronics,APAC,4000,Product Revenue,Revenue,26.127,SAP-ECC
2025-05,FY2025,Q2,Electronics,APAC,4100,Service Revenue,Revenue,11.422,SAP-ECC
2025-05,FY2025,Q2,Electronics,APAC,5000,Cost of Goods Sold,COGS,-20.878,SAP-ECC
2025-05,FY2025,Q2,Electronics,APAC,6100,Salaries & Wages,Opex,-3.327,SAP-ECC
2025-05,FY2025,Q2,Electronics,APAC,6200,Marketing,Opex,-1.253,SAP-ECC
2025-05,FY2025,Q2,Electronics,APAC,6300,R&D,Opex,-1.673,SAP-ECC
2025-05,FY2025,Q2,Electronics,APAC,6400,Travel,Opex,-0.385,SAP-ECC
2025-05,FY2025,Q2,Electronics,APAC,6500,IT & Infrastructure,Opex,-0.927,SAP-ECC
2025-05,FY2025,Q2,Electronics,APAC,6600,General & Admin,Opex,-0.613,SAP-ECC
2025-05,FY2025,Q2,Electronics,APAC,7100,Depreciation,D&A,-1.848,SAP-ECC
2025-05,FY2025,Q2,Electronics,APAC,8100,Interest Expense,Finance,-1.221,SAP-ECC
2025-05,FY2025,Q2,Electronics,APAC,9100,Income Tax,Tax,-2.663,SAP-ECC
2025-05,FY2025,Q2,Electronics,EMEA,4000,Product Revenue,Revenue,29.322,SAP-ECC
2025-05,FY2025,Q2,Electronics,EMEA,4100,Service Revenue,Revenue,13.061,SAP-ECC
2025-05,FY2025,Q2,Electronics,EMEA,5000,Cost of Goods Sold,COGS,-24.238,SAP-ECC
2025-05,FY2025,Q2,Electronics,EMEA,6100,Salaries & Wages,Opex,-3.441,SAP-ECC
2025-05,FY2025,Q2,Electronics,EMEA,6200,Marketing,Opex,-1.378,SAP-ECC
2025-05,FY2025,Q2,Electronics,EMEA,6300,R&D,Opex,-1.818,SAP-ECC
2025-05,FY2025,Q2,Electronics,EMEA,6400,Travel,Opex,-0.423,SAP-ECC
2025-05,FY2025,Q2,Electronics,EMEA,6500,IT & Infrastructure,Opex,-0.981,SAP-ECC
2025-05,FY2025,Q2,Electronics,EMEA,6600,General & Admin,Opex,-0.672,SAP-ECC
2025-05,FY2025,Q2,Electronics,EMEA,7100,Depreciation,D&A,-2.149,SAP-ECC
2025-05,FY2025,Q2,Electronics,EMEA,8100,Interest Expense,Finance,-1.24,SAP-ECC
2025-05,FY2025,Q2,Electronics,EMEA,9100,Income Tax,Tax,-2.961,SAP-ECC
2025-05,FY2025,Q2,Electronics,Americas,4000,Product Revenue,Revenue,36.221,SAP-ECC
2025-05,FY2025,Q2,Electronics,Americas,4100,Service Revenue,Revenue,15.778,SAP-ECC
2025-05,FY2025,Q2,Electronics,Americas,5000,Cost of Goods Sold,COGS,-29.408,SAP-ECC
2025-05,FY2025,Q2,Electronics,Americas,6100,Salaries & Wages,Opex,-4.409,SAP-ECC
2025-05,FY2025,Q2,Electronics,Americas,6200,Marketing,Opex,-1.49,SAP-ECC
2025-05,FY2025,Q2,Electronics,Americas,6300,R&D,Opex,-2.16,SAP-ECC
2025-05,FY2025,Q2,Electronics,Americas,6400,Travel,Opex,-0.506,SAP-ECC
2025-05,FY2025,Q2,Electronics,Americas,6500,IT & Infrastructure,Opex,-1.374,SAP-ECC
2025-05,FY2025,Q2,Electronics,Americas,6600,General & Admin,Opex,-0.837,SAP-ECC
2025-05,FY2025,Q2,Electronics,Americas,7100,Depreciation,D&A,-2.653,SAP-ECC
2025-05,FY2025,Q2,Electronics,Americas,8100,Interest Expense,Finance,-1.539,SAP-ECC
2025-05,FY2025,Q2,Electronics,Americas,9100,Income Tax,Tax,-3.328,SAP-ECC
2025-05,FY2025,Q2,Automotive,APAC,4000,Product Revenue,Revenue,37.455,SAP-ECC
2025-05,FY2025,Q2,Automotive,APAC,4100,Service Revenue,Revenue,16.18,SAP-ECC
2025-05,FY2025,Q2,Automotive,APAC,5000,Cost of Goods Sold,COGS,-28.522,SAP-ECC
2025-05,FY2025,Q2,Automotive,APAC,6100,Salaries & Wages,Opex,-4.702,SAP-ECC
2025-05,FY2025,Q2,Automotive,APAC,6200,Marketing,Opex,-1.738,SAP-ECC
2025-05,FY2025,Q2,Automotive,APAC,6300,R&D,Opex,-2.084,SAP-ECC
2025-05,FY2025,Q2,Automotive,APAC,6400,Travel,Opex,-0.547,SAP-ECC
2025-05,FY2025,Q2,Automotive,APAC,6500,IT & Infrastructure,Opex,-1.36,SAP-ECC
2025-05,FY2025,Q2,Automotive,APAC,6600,General & Admin,Opex,-0.976,SAP-ECC
2025-05,FY2025,Q2,Automotive,APAC,7100,Depreciation,D&A,-2.858,SAP-ECC
2025-05,FY2025,Q2,Automotive,APAC,8100,Interest Expense,Finance,-1.704,SAP-ECC
2025-05,FY2025,Q2,Automotive,APAC,9100,Income Tax,Tax,-3.729,SAP-ECC
2025-05,FY2025,Q2,Automotive,EMEA,4000,Product Revenue,Revenue,46.235,SAP-ECC
2025-05,FY2025,Q2,Automotive,EMEA,4100,Service Revenue,Revenue,18.479,SAP-ECC
2025-05,FY2025,Q2,Automotive,EMEA,5000,Cost of Goods Sold,COGS,-34.594,SAP-ECC
2025-05,FY2025,Q2,Automotive,EMEA,6100,Salaries & Wages,Opex,-5.327,SAP-ECC
2025-05,FY2025,Q2,Automotive,EMEA,6200,Marketing,Opex,-1.867,SAP-ECC
2025-05,FY2025,Q2,Automotive,EMEA,6300,R&D,Opex,-2.67,SAP-ECC
2025-05,FY2025,Q2,Automotive,EMEA,6400,Travel,Opex,-0.622,SAP-ECC
2025-05,FY2025,Q2,Automotive,EMEA,6500,IT & Infrastructure,Opex,-1.388,SAP-ECC
2025-05,FY2025,Q2,Automotive,EMEA,6600,General & Admin,Opex,-1.072,SAP-ECC
2025-05,FY2025,Q2,Automotive,EMEA,7100,Depreciation,D&A,-3.244,SAP-ECC
2025-05,FY2025,Q2,Automotive,EMEA,8100,Interest Expense,Finance,-1.876,SAP-ECC
2025-05,FY2025,Q2,Automotive,EMEA,9100,Income Tax,Tax,-4.185,SAP-ECC
2025-05,FY2025,Q2,Automotive,Americas,4000,Product Revenue,Revenue,55.313,SAP-ECC
2025-05,FY2025,Q2,Automotive,Americas,4100,Service Revenue,Revenue,23.213,SAP-ECC
2025-05,FY2025,Q2,Automotive,Americas,5000,Cost of Goods Sold,COGS,-42.136,SAP-ECC
2025-05,FY2025,Q2,Automotive,Americas,6100,Salaries & Wages,Opex,-5.594,SAP-ECC
2025-05,FY2025,Q2,Automotive,Americas,6200,Marketing,Opex,-2.353,SAP-ECC
2025-05,FY2025,Q2,Automotive,Americas,6300,R&D,Opex,-2.825,SAP-ECC
2025-05,FY2025,Q2,Automotive,Americas,6400,Travel,Opex,-0.815,SAP-ECC
2025-05,FY2025,Q2,Automotive,Americas,6500,IT & Infrastructure,Opex,-1.952,SAP-ECC
2025-05,FY2025,Q2,Automotive,Americas,6600,General & Admin,Opex,-1.266,SAP-ECC
2025-05,FY2025,Q2,Automotive,Americas,7100,Depreciation,D&A,-3.5,SAP-ECC
2025-05,FY2025,Q2,Automotive,Americas,8100,Interest Expense,Finance,-2.219,SAP-ECC
2025-05,FY2025,Q2,Automotive,Americas,9100,Income Tax,Tax,-5.096,SAP-ECC
2025-05,FY2025,Q2,Healthcare,APAC,4000,Product Revenue,Revenue,19.462,SAP-ECC
2025-05,FY2025,Q2,Healthcare,APAC,4100,Service Revenue,Revenue,9.186,SAP-ECC
2025-05,FY2025,Q2,Healthcare,APAC,5000,Cost of Goods Sold,COGS,-15.82,SAP-ECC
2025-05,FY2025,Q2,Healthcare,APAC,6100,Salaries & Wages,Opex,-2.384,SAP-ECC
2025-05,FY2025,Q2,Healthcare,APAC,6200,Marketing,Opex,-0.807,SAP-ECC
2025-05,FY2025,Q2,Healthcare,APAC,6300,R&D,Opex,-1.207,SAP-ECC
2025-05,FY2025,Q2,Healthcare,APAC,6400,Travel,Opex,-0.302,SAP-ECC
2025-05,FY2025,Q2,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.623,SAP-ECC
2025-05,FY2025,Q2,Healthcare,APAC,6600,General & Admin,Opex,-0.441,SAP-ECC
2025-05,FY2025,Q2,Healthcare,APAC,7100,Depreciation,D&A,-1.381,SAP-ECC
2025-05,FY2025,Q2,Healthcare,APAC,8100,Interest Expense,Finance,-0.818,SAP-ECC
2025-05,FY2025,Q2,Healthcare,APAC,9100,Income Tax,Tax,-1.688,SAP-ECC
2025-05,FY2025,Q2,Healthcare,EMEA,4000,Product Revenue,Revenue,21.713,SAP-ECC
2025-05,FY2025,Q2,Healthcare,EMEA,4100,Service Revenue,Revenue,9.999,SAP-ECC
2025-05,FY2025,Q2,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-18.066,SAP-ECC
2025-05,FY2025,Q2,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.555,SAP-ECC
2025-05,FY2025,Q2,Healthcare,EMEA,6200,Marketing,Opex,-0.941,SAP-ECC
2025-05,FY2025,Q2,Healthcare,EMEA,6300,R&D,Opex,-1.232,SAP-ECC
2025-05,FY2025,Q2,Healthcare,EMEA,6400,Travel,Opex,-0.308,SAP-ECC
2025-05,FY2025,Q2,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.703,SAP-ECC
2025-05,FY2025,Q2,Healthcare,EMEA,6600,General & Admin,Opex,-0.508,SAP-ECC
2025-05,FY2025,Q2,Healthcare,EMEA,7100,Depreciation,D&A,-1.635,SAP-ECC
2025-05,FY2025,Q2,Healthcare,EMEA,8100,Interest Expense,Finance,-1.011,SAP-ECC
2025-05,FY2025,Q2,Healthcare,EMEA,9100,Income Tax,Tax,-2.101,SAP-ECC
2025-05,FY2025,Q2,Healthcare,Americas,4000,Product Revenue,Revenue,26.544,SAP-ECC
2025-05,FY2025,Q2,Healthcare,Americas,4100,Service Revenue,Revenue,10.45,SAP-ECC
2025-05,FY2025,Q2,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-19.84,SAP-ECC
2025-05,FY2025,Q2,Healthcare,Americas,6100,Salaries & Wages,Opex,-3.019,SAP-ECC
2025-05,FY2025,Q2,Healthcare,Americas,6200,Marketing,Opex,-1.094,SAP-ECC
2025-05,FY2025,Q2,Healthcare,Americas,6300,R&D,Opex,-1.476,SAP-ECC
2025-05,FY2025,Q2,Healthcare,Americas,6400,Travel,Opex,-0.367,SAP-ECC
2025-05,FY2025,Q2,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.898,SAP-ECC
2025-05,FY2025,Q2,Healthcare,Americas,6600,General & Admin,Opex,-0.612,SAP-ECC
2025-05,FY2025,Q2,Healthcare,Americas,7100,Depreciation,D&A,-1.721,SAP-ECC
2025-05,FY2025,Q2,Healthcare,Americas,8100,Interest Expense,Finance,-1.08,SAP-ECC
2025-05,FY2025,Q2,Healthcare,Americas,9100,Income Tax,Tax,-2.195,SAP-ECC
2025-06,FY2025,Q2,Electronics,APAC,4000,Product Revenue,Revenue,29.058,SAP-ECC
2025-06,FY2025,Q2,Electronics,APAC,4100,Service Revenue,Revenue,12.639,SAP-ECC
2025-06,FY2025,Q2,Electronics,APAC,5000,Cost of Goods Sold,COGS,-20.557,SAP-ECC
2025-06,FY2025,Q2,Electronics,APAC,6100,Salaries & Wages,Opex,-3.484,SAP-ECC
2025-06,FY2025,Q2,Electronics,APAC,6200,Marketing,Opex,-1.185,SAP-ECC
2025-06,FY2025,Q2,Electronics,APAC,6300,R&D,Opex,-1.553,SAP-ECC
2025-06,FY2025,Q2,Electronics,APAC,6400,Travel,Opex,-0.425,SAP-ECC
2025-06,FY2025,Q2,Electronics,APAC,6500,IT & Infrastructure,Opex,-1.051,SAP-ECC
2025-06,FY2025,Q2,Electronics,APAC,6600,General & Admin,Opex,-0.698,SAP-ECC
2025-06,FY2025,Q2,Electronics,APAC,7100,Depreciation,D&A,-1.862,SAP-ECC
2025-06,FY2025,Q2,Electronics,APAC,8100,Interest Expense,Finance,-1.291,SAP-ECC
2025-06,FY2025,Q2,Electronics,APAC,9100,Income Tax,Tax,-2.456,SAP-ECC
2025-06,FY2025,Q2,Electronics,EMEA,4000,Product Revenue,Revenue,30.434,SAP-ECC
2025-06,FY2025,Q2,Electronics,EMEA,4100,Service Revenue,Revenue,13.554,SAP-ECC
2025-06,FY2025,Q2,Electronics,EMEA,5000,Cost of Goods Sold,COGS,-25.757,SAP-ECC
2025-06,FY2025,Q2,Electronics,EMEA,6100,Salaries & Wages,Opex,-3.361,SAP-ECC
2025-06,FY2025,Q2,Electronics,EMEA,6200,Marketing,Opex,-1.447,SAP-ECC
2025-06,FY2025,Q2,Electronics,EMEA,6300,R&D,Opex,-1.692,SAP-ECC
2025-06,FY2025,Q2,Electronics,EMEA,6400,Travel,Opex,-0.491,SAP-ECC
2025-06,FY2025,Q2,Electronics,EMEA,6500,IT & Infrastructure,Opex,-1.075,SAP-ECC
2025-06,FY2025,Q2,Electronics,EMEA,6600,General & Admin,Opex,-0.766,SAP-ECC
2025-06,FY2025,Q2,Electronics,EMEA,7100,Depreciation,D&A,-2.169,SAP-ECC
2025-06,FY2025,Q2,Electronics,EMEA,8100,Interest Expense,Finance,-1.337,SAP-ECC
2025-06,FY2025,Q2,Electronics,EMEA,9100,Income Tax,Tax,-2.901,SAP-ECC
2025-06,FY2025,Q2,Electronics,Americas,4000,Product Revenue,Revenue,35.894,SAP-ECC
2025-06,FY2025,Q2,Electronics,Americas,4100,Service Revenue,Revenue,15.451,SAP-ECC
2025-06,FY2025,Q2,Electronics,Americas,5000,Cost of Goods Sold,COGS,-31.588,SAP-ECC
2025-06,FY2025,Q2,Electronics,Americas,6100,Salaries & Wages,Opex,-4.53,SAP-ECC
2025-06,FY2025,Q2,Electronics,Americas,6200,Marketing,Opex,-1.704,SAP-ECC
2025-06,FY2025,Q2,Electronics,Americas,6300,R&D,Opex,-2.314,SAP-ECC
2025-06,FY2025,Q2,Electronics,Americas,6400,Travel,Opex,-0.574,SAP-ECC
2025-06,FY2025,Q2,Electronics,Americas,6500,IT & Infrastructure,Opex,-1.307,SAP-ECC
2025-06,FY2025,Q2,Electronics,Americas,6600,General & Admin,Opex,-0.816,SAP-ECC
2025-06,FY2025,Q2,Electronics,Americas,7100,Depreciation,D&A,-2.623,SAP-ECC
2025-06,FY2025,Q2,Electronics,Americas,8100,Interest Expense,Finance,-1.631,SAP-ECC
2025-06,FY2025,Q2,Electronics,Americas,9100,Income Tax,Tax,-3.173,SAP-ECC
2025-06,FY2025,Q2,Automotive,APAC,4000,Product Revenue,Revenue,42.407,SAP-ECC
2025-06,FY2025,Q2,Automotive,APAC,4100,Service Revenue,Revenue,18.26,SAP-ECC
2025-06,FY2025,Q2,Automotive,APAC,5000,Cost of Goods Sold,COGS,-28.724,SAP-ECC
2025-06,FY2025,Q2,Automotive,APAC,6100,Salaries & Wages,Opex,-4.311,SAP-ECC
2025-06,FY2025,Q2,Automotive,APAC,6200,Marketing,Opex,-1.812,SAP-ECC
2025-06,FY2025,Q2,Automotive,APAC,6300,R&D,Opex,-2.417,SAP-ECC
2025-06,FY2025,Q2,Automotive,APAC,6400,Travel,Opex,-0.545,SAP-ECC
2025-06,FY2025,Q2,Automotive,APAC,6500,IT & Infrastructure,Opex,-1.358,SAP-ECC
2025-06,FY2025,Q2,Automotive,APAC,6600,General & Admin,Opex,-0.98,SAP-ECC
2025-06,FY2025,Q2,Automotive,APAC,7100,Depreciation,D&A,-2.955,SAP-ECC
2025-06,FY2025,Q2,Automotive,APAC,8100,Interest Expense,Finance,-1.641,SAP-ECC
2025-06,FY2025,Q2,Automotive,APAC,9100,Income Tax,Tax,-3.769,SAP-ECC
2025-06,FY2025,Q2,Automotive,EMEA,4000,Product Revenue,Revenue,44.384,SAP-ECC
2025-06,FY2025,Q2,Automotive,EMEA,4100,Service Revenue,Revenue,19.463,SAP-ECC
2025-06,FY2025,Q2,Automotive,EMEA,5000,Cost of Goods Sold,COGS,-32.505,SAP-ECC
2025-06,FY2025,Q2,Automotive,EMEA,6100,Salaries & Wages,Opex,-4.644,SAP-ECC
2025-06,FY2025,Q2,Automotive,EMEA,6200,Marketing,Opex,-1.857,SAP-ECC
2025-06,FY2025,Q2,Automotive,EMEA,6300,R&D,Opex,-2.576,SAP-ECC
2025-06,FY2025,Q2,Automotive,EMEA,6400,Travel,Opex,-0.597,SAP-ECC
2025-06,FY2025,Q2,Automotive,EMEA,6500,IT & Infrastructure,Opex,-1.621,SAP-ECC
2025-06,FY2025,Q2,Automotive,EMEA,6600,General & Admin,Opex,-1.029,SAP-ECC
2025-06,FY2025,Q2,Automotive,EMEA,7100,Depreciation,D&A,-3.083,SAP-ECC
2025-06,FY2025,Q2,Automotive,EMEA,8100,Interest Expense,Finance,-1.786,SAP-ECC
2025-06,FY2025,Q2,Automotive,EMEA,9100,Income Tax,Tax,-4.238,SAP-ECC
2025-06,FY2025,Q2,Automotive,Americas,4000,Product Revenue,Revenue,55.573,SAP-ECC
2025-06,FY2025,Q2,Automotive,Americas,4100,Service Revenue,Revenue,23.573,SAP-ECC
2025-06,FY2025,Q2,Automotive,Americas,5000,Cost of Goods Sold,COGS,-40.208,SAP-ECC
2025-06,FY2025,Q2,Automotive,Americas,6100,Salaries & Wages,Opex,-5.958,SAP-ECC
2025-06,FY2025,Q2,Automotive,Americas,6200,Marketing,Opex,-2.143,SAP-ECC
2025-06,FY2025,Q2,Automotive,Americas,6300,R&D,Opex,-3.08,SAP-ECC
2025-06,FY2025,Q2,Automotive,Americas,6400,Travel,Opex,-0.823,SAP-ECC
2025-06,FY2025,Q2,Automotive,Americas,6500,IT & Infrastructure,Opex,-1.941,SAP-ECC
2025-06,FY2025,Q2,Automotive,Americas,6600,General & Admin,Opex,-1.248,SAP-ECC
2025-06,FY2025,Q2,Automotive,Americas,7100,Depreciation,D&A,-3.921,SAP-ECC
2025-06,FY2025,Q2,Automotive,Americas,8100,Interest Expense,Finance,-2.187,SAP-ECC
2025-06,FY2025,Q2,Automotive,Americas,9100,Income Tax,Tax,-4.674,SAP-ECC
2025-06,FY2025,Q2,Healthcare,APAC,4000,Product Revenue,Revenue,18.248,SAP-ECC
2025-06,FY2025,Q2,Healthcare,APAC,4100,Service Revenue,Revenue,8.979,SAP-ECC
2025-06,FY2025,Q2,Healthcare,APAC,5000,Cost of Goods Sold,COGS,-16.426,SAP-ECC
2025-06,FY2025,Q2,Healthcare,APAC,6100,Salaries & Wages,Opex,-2.081,SAP-ECC
2025-06,FY2025,Q2,Healthcare,APAC,6200,Marketing,Opex,-0.918,SAP-ECC
2025-06,FY2025,Q2,Healthcare,APAC,6300,R&D,Opex,-1.17,SAP-ECC
2025-06,FY2025,Q2,Healthcare,APAC,6400,Travel,Opex,-0.29,SAP-ECC
2025-06,FY2025,Q2,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.624,SAP-ECC
2025-06,FY2025,Q2,Healthcare,APAC,6600,General & Admin,Opex,-0.436,SAP-ECC
2025-06,FY2025,Q2,Healthcare,APAC,7100,Depreciation,D&A,-1.503,SAP-ECC
2025-06,FY2025,Q2,Healthcare,APAC,8100,Interest Expense,Finance,-0.826,SAP-ECC
2025-06,FY2025,Q2,Healthcare,APAC,9100,Income Tax,Tax,-1.93,SAP-ECC
2025-06,FY2025,Q2,Healthcare,EMEA,4000,Product Revenue,Revenue,22.736,SAP-ECC
2025-06,FY2025,Q2,Healthcare,EMEA,4100,Service Revenue,Revenue,9.373,SAP-ECC
2025-06,FY2025,Q2,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-17.037,SAP-ECC
2025-06,FY2025,Q2,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.466,SAP-ECC
2025-06,FY2025,Q2,Healthcare,EMEA,6200,Marketing,Opex,-0.908,SAP-ECC
2025-06,FY2025,Q2,Healthcare,EMEA,6300,R&D,Opex,-1.259,SAP-ECC
2025-06,FY2025,Q2,Healthcare,EMEA,6400,Travel,Opex,-0.327,SAP-ECC
2025-06,FY2025,Q2,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.804,SAP-ECC
2025-06,FY2025,Q2,Healthcare,EMEA,6600,General & Admin,Opex,-0.497,SAP-ECC
2025-06,FY2025,Q2,Healthcare,EMEA,7100,Depreciation,D&A,-1.471,SAP-ECC
2025-06,FY2025,Q2,Healthcare,EMEA,8100,Interest Expense,Finance,-0.952,SAP-ECC
