period,fiscal_year,fiscal_quarter,bu,region,account_code,account_name,account_category,amount_usd_mn,source
2025-03,FY2025,Q1,Automotive,APAC,6600,General & Admin,Opex,-0.867,SAP-BPC
2025-03,FY2025,Q1,Automotive,APAC,7100,Depreciation,D&A,-2.71,SAP-BPC
2025-03,FY2025,Q1,Automotive,APAC,8100,Interest Expense,Finance,-1.626,SAP-BPC
2025-03,FY2025,Q1,Automotive,APAC,9100,Income Tax,Tax,-3.387,SAP-BPC
2025-03,FY2025,Q1,Automotive,EMEA,4000,Product Revenue,Revenue,42.148,SAP-BPC
2025-03,FY2025,Q1,Automotive,EMEA,4100,Service Revenue,Revenue,18.063,SAP-BPC
2025-03,FY2025,Q1,Automotive,EMEA,5000,Cost of Goods Sold,COGS,-33.116,SAP-BPC
2025-03,FY2025,Q1,Automotive,EMEA,6100,Salaries & Wages,Opex,-4.817,SAP-BPC
2025-03,FY2025,Q1,Automotive,EMEA,6200,Marketing,Opex,-1.806,SAP-BPC
2025-03,FY2025,Q1,Automotive,EMEA,6300,R&D,Opex,-2.408,SAP-BPC
2025-03,FY2025,Q1,Automotive,EMEA,6400,Travel,Opex,-0.602,SAP-BPC
2025-03,FY2025,Q1,Automotive,EMEA,6500,IT & Infrastructure,Opex,-1.445,SAP-BPC
2025-03,FY2025,Q1,Automotive,EMEA,6600,General & Admin,Opex,-0.963,SAP-BPC
2025-03,FY2025,Q1,Automotive,EMEA,7100,Depreciation,D&A,-3.011,SAP-BPC
2025-03,FY2025,Q1,Automotive,EMEA,8100,Interest Expense,Finance,-1.806,SAP-BPC
2025-03,FY2025,Q1,Automotive,EMEA,9100,Income Tax,Tax,-3.763,SAP-BPC
2025-03,FY2025,Q1,Automotive,Americas,4000,Product Revenue,Revenue,50.577,SAP-BPC
2025-03,FY2025,Q1,Automotive,Americas,4100,Service Revenue,Revenue,21.676,SAP-BPC
2025-03,FY2025,Q1,Automotive,Americas,5000,Cost of Goods Sold,COGS,-39.739,SAP-BPC
2025-03,FY2025,Q1,Automotive,Americas,6100,Salaries & Wages,Opex,-5.78,SAP-BPC
2025-03,FY2025,Q1,Automotive,Americas,6200,Marketing,Opex,-2.168,SAP-BPC
2025-03,FY2025,Q1,Automotive,Americas,6300,R&D,Opex,-2.89,SAP-BPC
2025-03,FY2025,Q1,Automotive,Americas,6400,Travel,Opex,-0.723,SAP-BPC
2025-03,FY2025,Q1,Automotive,Americas,6500,IT & Infrastructure,Opex,-1.734,SAP-BPC
2025-03,FY2025,Q1,Automotive,Americas,6600,General & Admin,Opex,-1.156,SAP-BPC
2025-03,FY2025,Q1,Automotive,Americas,7100,Depreciation,D&A,-3.613,SAP-BPC
2025-03,FY2025,Q1,Automotive,Americas,8100,Interest Expense,Finance,-2.168,SAP-BPC
2025-03,FY2025,Q1,Automotive,Americas,9100,Income Tax,Tax,-4.516,SAP-BPC
2025-03,FY2025,Q1,Healthcare,APAC,4000,Product Revenue,Revenue,18.967,SAP-BPC
2025-03,FY2025,Q1,Healthcare,APAC,4100,Service Revenue,Revenue,8.129,SAP-BPC
2025-03,FY2025,Q1,Healthcare,APAC,5000,Cost of Goods Sold,COGS,-14.902,SAP-BPC
2025-03,FY2025,Q1,Healthcare,APAC,6100,Salaries & Wages,Opex,-2.168,SAP-BPC
2025-03,FY2025,Q1,Healthcare,APAC,6200,Marketing,Opex,-0.813,SAP-BPC
2025-03,FY2025,Q1,Healthcare,APAC,6300,R&D,Opex,-1.084,SAP-BPC
2025-03,FY2025,Q1,Healthcare,APAC,6400,Travel,Opex,-0.271,SAP-BPC
2025-03,FY2025,Q1,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.65,SAP-BPC
2025-03,FY2025,Q1,Healthcare,APAC,6600,General & Admin,Opex,-0.434,SAP-BPC
2025-03,FY2025,Q1,Healthcare,APAC,7100,Depreciation,D&A,-1.355,SAP-BPC
2025-03,FY2025,Q1,Healthcare,APAC,8100,Interest Expense,Finance,-0.813,SAP-BPC
2025-03,FY2025,Q1,Healthcare,APAC,9100,Income Tax,Tax,-1.693,SAP-BPC
2025-03,FY2025,Q1,Healthcare,EMEA,4000,Product Revenue,Revenue,21.074,SAP-BPC
2025-03,FY2025,Q1,Healthcare,EMEA,4100,Service Revenue,Revenue,9.032,SAP-BPC
2025-03,FY2025,Q1,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-16.558,SAP-BPC
2025-03,FY2025,Q1,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.408,SAP-BPC
2025-03,FY2025,Q1,Healthcare,EMEA,6200,Marketing,Opex,-0.903,SAP-BPC
2025-03,FY2025,Q1,Healthcare,EMEA,6300,R&D,Opex,-1.204,SAP-BPC
2025-03,FY2025,Q1,Healthcare,EMEA,6400,Travel,Opex,-0.301,SAP-BPC
2025-03,FY2025,Q1,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.723,SAP-BPC
2025-03,FY2025,Q1,Healthcare,EMEA,6600,General & Admin,Opex,-0.482,SAP-BPC
2025-03,FY2025,Q1,Healthcare,EMEA,7100,Depreciation,D&A,-1.505,SAP-BPC
2025-03,FY2025,Q1,Healthcare,EMEA,8100,Interest Expense,Finance,-0.903,SAP-BPC
2025-03,FY2025,Q1,Healthcare,EMEA,9100,Income Tax,Tax,-1.882,SAP-BPC
2025-03,FY2025,Q1,Healthcare,Americas,4000,Product Revenue,Revenue,25.289,SAP-BPC
2025-03,FY2025,Q1,Healthcare,Americas,4100,Service Revenue,Revenue,10.838,SAP-BPC
2025-03,FY2025,Q1,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-19.87,SAP-BPC
2025-03,FY2025,Q1,Healthcare,Americas,6100,Salaries & Wages,Opex,-2.89,SAP-BPC
2025-03,FY2025,Q1,Healthcare,Americas,6200,Marketing,Opex,-1.084,SAP-BPC
2025-03,FY2025,Q1,Healthcare,Americas,6300,R&D,Opex,-1.445,SAP-BPC
2025-03,FY2025,Q1,Healthcare,Americas,6400,Travel,Opex,-0.361,SAP-BPC
2025-03,FY2025,Q1,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.867,SAP-BPC
2025-03,FY2025,Q1,Healthcare,Americas,6600,General & Admin,Opex,-0.578,SAP-BPC
2025-03,FY2025,Q1,Healthcare,Americas,7100,Depreciation,D&A,-1.806,SAP-BPC
2025-03,FY2025,Q1,Healthcare,Americas,8100,Interest Expense,Finance,-1.084,SAP-BPC
2025-03,FY2025,Q1,Healthcare,Americas,9100,Income Tax,Tax,-2.258,SAP-BPC
2025-04,FY2025,Q2,Electronics,APAC,4000,Product Revenue,Revenue,27.471,SAP-BPC
2025-04,FY2025,Q2,Electronics,APAC,4100,Service Revenue,Revenue,11.773,SAP-BPC
2025-04,FY2025,Q2,Electronics,APAC,5000,Cost of Goods Sold,COGS,-21.585,SAP-BPC
2025-04,FY2025,Q2,Electronics,APAC,6100,Salaries & Wages,Opex,-3.14,SAP-BPC
2025-04,FY2025,Q2,Electronics,APAC,6200,Marketing,Opex,-1.177,SAP-BPC
2025-04,FY2025,Q2,Electronics,APAC,6300,R&D,Opex,-1.57,SAP-BPC
2025-04,FY2025,Q2,Electronics,APAC,6400,Travel,Opex,-0.392,SAP-BPC
2025-04,FY2025,Q2,Electronics,APAC,6500,IT & Infrastructure,Opex,-0.942,SAP-BPC
2025-04,FY2025,Q2,Electronics,APAC,6600,General & Admin,Opex,-0.628,SAP-BPC
2025-04,FY2025,Q2,Electronics,APAC,7100,Depreciation,D&A,-1.962,SAP-BPC
2025-04,FY2025,Q2,Electronics,APAC,8100,Interest Expense,Finance,-1.177,SAP-BPC
2025-04,FY2025,Q2,Electronics,APAC,9100,Income Tax,Tax,-2.453,SAP-BPC
2025-04,FY2025,Q2,Electronics,EMEA,4000,Product Revenue,Revenue,30.524,SAP-BPC
2025-04,FY2025,Q2,Electronics,EMEA,4100,Service Revenue,Revenue,13.082,SAP-BPC
2025-04,FY2025,Q2,Electronics,EMEA,5000,Cost of Goods Sold,COGS,-23.983,SAP-BPC
2025-04,FY2025,Q2,Electronics,EMEA,6100,Salaries & Wages,Opex,-3.488,SAP-BPC
2025-04,FY2025,Q2,Electronics,EMEA,6200,Marketing,Opex,-1.308,SAP-BPC
2025-04,FY2025,Q2,Electronics,EMEA,6300,R&D,Opex,-1.744,SAP-BPC
2025-04,FY2025,Q2,Electronics,EMEA,6400,Travel,Opex,-0.436,SAP-BPC
2025-04,FY2025,Q2,Electronics,EMEA,6500,IT & Infrastructure,Opex,-1.047,SAP-BPC
2025-04,FY2025,Q2,Electronics,EMEA,6600,General & Admin,Opex,-0.698,SAP-BPC
2025-04,FY2025,Q2,Electronics,EMEA,7100,Depreciation,D&A,-2.18,SAP-BPC
2025-04,FY2025,Q2,Electronics,EMEA,8100,Interest Expense,Finance,-1.308,SAP-BPC
2025-04,FY2025,Q2,Electronics,EMEA,9100,Income Tax,Tax,-2.725,SAP-BPC
2025-04,FY2025,Q2,Electronics,Americas,4000,Product Revenue,Revenue,36.628,SAP-BPC
2025-04,FY2025,Q2,Electronics,Americas,4100,Service Revenue,Revenue,15.698,SAP-BPC
2025-04,FY2025,Q2,Electronics,Americas,5000,Cost of Goods Sold,COGS,-28.78,SAP-BPC
2025-04,FY2025,Q2,Electronics,Americas,6100,Salaries & Wages,Opex,-4.186,SAP-BPC
2025-04,FY2025,Q2,Electronics,Americas,6200,Marketing,Opex,-1.57,SAP-BPC
2025-04,FY2025,Q2,Electronics,Americas,6300,R&D,Opex,-2.093,SAP-BPC
2025-04,FY2025,Q2,Electronics,Americas,6400,Travel,Opex,-0.523,SAP-BPC
2025-04,FY2025,Q2,Electronics,Americas,6500,IT & Infrastructure,Opex,-1.256,SAP-BPC
2025-04,FY2025,Q2,Electronics,Americas,6600,General & Admin,Opex,-0.837,SAP-BPC
2025-04,FY2025,Q2,Electronics,Americas,7100,Depreciation,D&A,-2.616,SAP-BPC
2025-04,FY2025,Q2,Electronics,Americas,8100,Interest Expense,Finance,-1.57,SAP-BPC
2025-04,FY2025,Q2,Electronics,Americas,9100,Income Tax,Tax,-3.27,SAP-BPC
2025-04,FY2025,Q2,Automotive,APAC,4000,Product Revenue,Revenue,38.46,SAP-BPC
2025-04,FY2025,Q2,Automotive,APAC,4100,Service Revenue,Revenue,16.483,SAP-BPC
2025-04,FY2025,Q2,Automotive,APAC,5000,Cost of Goods Sold,COGS,-30.218,SAP-BPC
2025-04,FY2025,Q2,Automotive,APAC,6100,Salaries & Wages,Opex,-4.395,SAP-BPC
2025-04,FY2025,Q2,Automotive,APAC,6200,Marketing,Opex,-1.648,SAP-BPC
2025-04,FY2025,Q2,Automotive,APAC,6300,R&D,Opex,-2.198,SAP-BPC
2025-04,FY2025,Q2,Automotive,APAC,6400,Travel,Opex,-0.549,SAP-BPC
2025-04,FY2025,Q2,Automotive,APAC,6500,IT & Infrastructure,Opex,-1.319,SAP-BPC
2025-04,FY2025,Q2,Automotive,APAC,6600,General & Admin,Opex,-0.879,SAP-BPC
2025-04,FY2025,Q2,Automotive,APAC,7100,Depreciation,D&A,-2.747,SAP-BPC
2025-04,FY2025,Q2,Automotive,APAC,8100,Interest Expense,Finance,-1.648,SAP-BPC
2025-04,FY2025,Q2,Automotive,APAC,9100,Income Tax,Tax,-3.434,SAP-BPC
2025-04,FY2025,Q2,Automotive,EMEA,4000,Product Revenue,Revenue,42.733,SAP-BPC
2025-04,FY2025,Q2,Automotive,EMEA,4100,Service Revenue,Revenue,18.314,SAP-BPC
2025-04,FY2025,Q2,Automotive,EMEA,5000,Cost of Goods Sold,COGS,-33.576,SAP-BPC
2025-04,FY2025,Q2,Automotive,EMEA,6100,Salaries & Wages,Opex,-4.884,SAP-BPC
2025-04,FY2025,Q2,Automotive,EMEA,6200,Marketing,Opex,-1.831,SAP-BPC
2025-04,FY2025,Q2,Automotive,EMEA,6300,R&D,Opex,-2.442,SAP-BPC
2025-04,FY2025,Q2,Automotive,EMEA,6400,Travel,Opex,-0.61,SAP-BPC
2025-04,FY2025,Q2,Automotive,EMEA,6500,IT & Infrastructure,Opex,-1.465,SAP-BPC
2025-04,FY2025,Q2,Automotive,EMEA,6600,General & Admin,Opex,-0.977,SAP-BPC
2025-04,FY2025,Q2,Automotive,EMEA,7100,Depreciation,D&A,-3.052,SAP-BPC
2025-04,FY2025,Q2,Automotive,EMEA,8100,Interest Expense,Finance,-1.831,SAP-BPC
2025-04,FY2025,Q2,Automotive,EMEA,9100,Income Tax,Tax,-3.815,SAP-BPC
2025-04,FY2025,Q2,Automotive,Americas,4000,Product Revenue,Revenue,51.28,SAP-BPC
2025-04,FY2025,Q2,Automotive,Americas,4100,Service Revenue,Revenue,21.977,SAP-BPC
2025-04,FY2025,Q2,Automotive,Americas,5000,Cost of Goods Sold,COGS,-40.291,SAP-BPC
2025-04,FY2025,Q2,Automotive,Americas,6100,Salaries & Wages,Opex,-5.861,SAP-BPC
2025-04,FY2025,Q2,Automotive,Americas,6200,Marketing,Opex,-2.198,SAP-BPC
2025-04,FY2025,Q2,Automotive,Americas,6300,R&D,Opex,-2.93,SAP-BPC
2025-04,FY2025,Q2,Automotive,Americas,6400,Travel,Opex,-0.733,SAP-BPC
2025-04,FY2025,Q2,Automotive,Americas,6500,IT & Infrastructure,Opex,-1.758,SAP-BPC
2025-04,FY2025,Q2,Automotive,Americas,6600,General & Admin,Opex,-1.172,SAP-BPC
2025-04,FY2025,Q2,Automotive,Americas,7100,Depreciation,D&A,-3.663,SAP-BPC
2025-04,FY2025,Q2,Automotive,Americas,8100,Interest Expense,Finance,-2.198,SAP-BPC
2025-04,FY2025,Q2,Automotive,Americas,9100,Income Tax,Tax,-4.579,SAP-BPC
2025-04,FY2025,Q2,Healthcare,APAC,4000,Product Revenue,Revenue,19.23,SAP-BPC
2025-04,FY2025,Q2,Healthcare,APAC,4100,Service Revenue,Revenue,8.241,SAP-BPC
2025-04,FY2025,Q2,Healthcare,APAC,5000,Cost of Goods Sold,COGS,-15.109,SAP-BPC
2025-04,FY2025,Q2,Healthcare,APAC,6100,Salaries & Wages,Opex,-2.198,SAP-BPC
2025-04,FY2025,Q2,Healthcare,APAC,6200,Marketing,Opex,-0.824,SAP-BPC
2025-04,FY2025,Q2,Healthcare,APAC,6300,R&D,Opex,-1.099,SAP-BPC
2025-04,FY2025,Q2,Healthcare,APAC,6400,Travel,Opex,-0.275,SAP-BPC
2025-04,FY2025,Q2,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.659,SAP-BPC
2025-04,FY2025,Q2,Healthcare,APAC,6600,General & Admin,Opex,-0.44,SAP-BPC
2025-04,FY2025,Q2,Healthcare,APAC,7100,Depreciation,D&A,-1.374,SAP-BPC
2025-04,FY2025,Q2,Healthcare,APAC,8100,Interest Expense,Finance,-0.824,SAP-BPC
2025-04,FY2025,Q2,Healthcare,APAC,9100,Income Tax,Tax,-1.717,SAP-BPC
2025-04,FY2025,Q2,Healthcare,EMEA,4000,Product Revenue,Revenue,21.367,SAP-BPC
2025-04,FY2025,Q2,Healthcare,EMEA,4100,Service Revenue,Revenue,9.157,SAP-BPC
2025-04,FY2025,Q2,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-16.788,SAP-BPC
2025-04,FY2025,Q2,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.442,SAP-BPC
2025-04,FY2025,Q2,Healthcare,EMEA,6200,Marketing,Opex,-0.916,SAP-BPC
2025-04,FY2025,Q2,Healthcare,EMEA,6300,R&D,Opex,-1.221,SAP-BPC
2025-04,FY2025,Q2,Healthcare,EMEA,6400,Travel,Opex,-0.305,SAP-BPC
2025-04,FY2025,Q2,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.733,SAP-BPC
2025-04,FY2025,Q2,Healthcare,EMEA,6600,General & Admin,Opex,-0.488,SAP-BPC
2025-04,FY2025,Q2,Healthcare,EMEA,7100,Depreciation,D&A,-1.526,SAP-BPC
2025-04,FY2025,Q2,Healthcare,EMEA,8100,Interest Expense,Finance,-0.916,SAP-BPC
2025-04,FY2025,Q2,Healthcare,EMEA,9100,Income Tax,Tax,-1.908,SAP-BPC
2025-04,FY2025,Q2,Healthcare,Americas,4000,Product Revenue,Revenue,25.64,SAP-BPC
2025-04,FY2025,Q2,Healthcare,Americas,4100,Service Revenue,Revenue,10.989,SAP-BPC
2025-04,FY2025,Q2,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-20.146,SAP-BPC
2025-04,FY2025,Q2,Healthcare,Americas,6100,Salaries & Wages,Opex,-2.93,SAP-BPC
2025-04,FY2025,Q2,Healthcare,Americas,6200,Marketing,Opex,-1.099,SAP-BPC
2025-04,FY2025,Q2,Healthcare,Americas,6300,R&D,Opex,-1.465,SAP-BPC
2025-04,FY2025,Q2,Healthcare,Americas,6400,Travel,Opex,-0.366,SAP-BPC
2025-04,FY2025,Q2,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.879,SAP-BPC
2025-04,FY2025,Q2,Healthcare,Americas,6600,General & Admin,Opex,-0.586,SAP-BPC
2025-04,FY2025,Q2,Healthcare,Americas,7100,Depreciation,D&A,-1.831,SAP-BPC
2025-04,FY2025,Q2,Healthcare,Americas,8100,Interest Expense,Finance,-1.099,SAP-BPC
2025-04,FY2025,Q2,Healthcare,Americas,9100,Income Tax,Tax,-2.289,SAP-BPC
2025-05,FY2025,Q2,Electronics,APAC,4000,Product Revenue,Revenue,27.848,SAP-BPC
2025-05,FY2025,Q2,Electronics,APAC,4100,Service Revenue,Revenue,11.935,SAP-BPC
2025-05,FY2025,Q2,Electronics,APAC,5000,Cost of Goods Sold,COGS,-21.88,SAP-BPC
2025-05,FY2025,Q2,Electronics,APAC,6100,Salaries & Wages,Opex,-3.183,SAP-BPC
2025-05,FY2025,Q2,Electronics,APAC,6200,Marketing,Opex,-1.193,SAP-BPC
2025-05,FY2025,Q2,Electronics,APAC,6300,R&D,Opex,-1.591,SAP-BPC
2025-05,FY2025,Q2,Electronics,APAC,6400,Travel,Opex,-0.398,SAP-BPC
2025-05,FY2025,Q2,Electronics,APAC,6500,IT & Infrastructure,Opex,-0.955,SAP-BPC
2025-05,FY2025,Q2,Electronics,APAC,6600,General & Admin,Opex,-0.637,SAP-BPC
2025-05,FY2025,Q2,Electronics,APAC,7100,Depreciation,D&A,-1.989,SAP-BPC
2025-05,FY2025,Q2,Electronics,APAC,8100,Interest Expense,Finance,-1.193,SAP-BPC
2025-05,FY2025,Q2,Electronics,APAC,9100,Income Tax,Tax,-2.486,SAP-BPC
2025-05,FY2025,Q2,Electronics,EMEA,4000,Product Revenue,Revenue,30.942,SAP-BPC
2025-05,FY2025,Q2,Electronics,EMEA,4100,Service Revenue,Revenue,13.261,SAP-BPC
2025-05,FY2025,Q2,Electronics,EMEA,5000,Cost of Goods Sold,COGS,-24.311,SAP-BPC
2025-05,FY2025,Q2,Electronics,EMEA,6100,Salaries & Wages,Opex,-3.536,SAP-BPC
2025-05,FY2025,Q2,Electronics,EMEA,6200,Marketing,Opex,-1.326,SAP-BPC
2025-05,FY2025,Q2,Electronics,EMEA,6300,R&D,Opex,-1.768,SAP-BPC
2025-05,FY2025,Q2,Electronics,EMEA,6400,Travel,Opex,-0.442,SAP-BPC
2025-05,FY2025,Q2,Electronics,EMEA,6500,IT & Infrastructure,Opex,-1.061,SAP-BPC
2025-05,FY2025,Q2,Electronics,EMEA,6600,General & Admin,Opex,-0.707,SAP-BPC
2025-05,FY2025,Q2,Electronics,EMEA,7100,Depreciation,D&A,-2.21,SAP-BPC
2025-05,FY2025,Q2,Electronics,EMEA,8100,Interest Expense,Finance,-1.326,SAP-BPC
2025-05,FY2025,Q2,Electronics,EMEA,9100,Income Tax,Tax,-2.763,SAP-BPC
2025-05,FY2025,Q2,Electronics,Americas,4000,Product Revenue,Revenue,37.13,SAP-BPC
2025-05,FY2025,Q2,Electronics,Americas,4100,Service Revenue,Revenue,15.913,SAP-BPC
2025-05,FY2025,Q2,Electronics,Americas,5000,Cost of Goods Sold,COGS,-29.174,SAP-BPC
2025-05,FY2025,Q2,Electronics,Americas,6100,Salaries & Wages,Opex,-4.243,SAP-BPC
2025-05,FY2025,Q2,Electronics,Americas,6200,Marketing,Opex,-1.591,SAP-BPC
2025-05,FY2025,Q2,Electronics,Americas,6300,R&D,Opex,-2.122,SAP-BPC
2025-05,FY2025,Q2,Electronics,Americas,6400,Travel,Opex,-0.53,SAP-BPC
2025-05,FY2025,Q2,Electronics,Americas,6500,IT & Infrastructure,Opex,-1.273,SAP-BPC
2025-05,FY2025,Q2,Electronics,Americas,6600,General & Admin,Opex,-0.849,SAP-BPC
2025-05,FY2025,Q2,Electronics,Americas,7100,Depreciation,D&A,-2.652,SAP-BPC
2025-05,FY2025,Q2,Electronics,Americas,8100,Interest Expense,Finance,-1.591,SAP-BPC
2025-05,FY2025,Q2,Electronics,Americas,9100,Income Tax,Tax,-3.315,SAP-BPC
2025-05,FY2025,Q2,Automotive,APAC,4000,Product Revenue,Revenue,38.987,SAP-BPC
2025-05,FY2025,Q2,Automotive,APAC,4100,Service Revenue,Revenue,16.709,SAP-BPC
2025-05,FY2025,Q2,Automotive,APAC,5000,Cost of Goods Sold,COGS,-30.632,SAP-BPC
2025-05,FY2025,Q2,Automotive,APAC,6100,Salaries & Wages,Opex,-4.456,SAP-BPC
2025-05,FY2025,Q2,Automotive,APAC,6200,Marketing,Opex,-1.671,SAP-BPC
2025-05,FY2025,Q2,Automotive,APAC,6300,R&D,Opex,-2.228,SAP-BPC
2025-05,FY2025,Q2,Automotive,APAC,6400,Travel,Opex,-0.557,SAP-BPC
2025-05,FY2025,Q2,Automotive,APAC,6500,IT & Infrastructure,Opex,-1.337,SAP-BPC
2025-05,FY2025,Q2,Automotive,APAC,6600,General & Admin,Opex,-0.891,SAP-BPC
2025-05,FY2025,Q2,Automotive,APAC,7100,Depreciation,D&A,-2.785,SAP-BPC
2025-05,FY2025,Q2,Automotive,APAC,8100,Interest Expense,Finance,-1.671,SAP-BPC
2025-05,FY2025,Q2,Automotive,APAC,9100,Income Tax,Tax,-3.481,SAP-BPC
2025-05,FY2025,Q2,Automotive,EMEA,4000,Product Revenue,Revenue,43.319,SAP-BPC
2025-05,FY2025,Q2,Automotive,EMEA,4100,Service Revenue,Revenue,18.565,SAP-BPC
2025-05,FY2025,Q2,Automotive,EMEA,5000,Cost of Goods Sold,COGS,-34.036,SAP-BPC
2025-05,FY2025,Q2,Automotive,EMEA,6100,Salaries & Wages,Opex,-4.951,SAP-BPC
2025-05,FY2025,Q2,Automotive,EMEA,6200,Marketing,Opex,-1.857,SAP-BPC
2025-05,FY2025,Q2,Automotive,EMEA,6300,R&D,Opex,-2.475,SAP-BPC
2025-05,FY2025,Q2,Automotive,EMEA,6400,Travel,Opex,-0.619,SAP-BPC
2025-05,FY2025,Q2,Automotive,EMEA,6500,IT & Infrastructure,Opex,-1.485,SAP-BPC
2025-05,FY2025,Q2,Automotive,EMEA,6600,General & Admin,Opex,-0.99,SAP-BPC
2025-05,FY2025,Q2,Automotive,EMEA,7100,Depreciation,D&A,-3.094,SAP-BPC
2025-05,FY2025,Q2,Automotive,EMEA,8100,Interest Expense,Finance,-1.857,SAP-BPC
2025-05,FY2025,Q2,Automotive,EMEA,9100,Income Tax,Tax,-3.868,SAP-BPC
2025-05,FY2025,Q2,Automotive,Americas,4000,Product Revenue,Revenue,51.982,SAP-BPC
2025-05,FY2025,Q2,Automotive,Americas,4100,Service Revenue,Revenue,22.278,SAP-BPC
2025-05,FY2025,Q2,Automotive,Americas,5000,Cost of Goods Sold,COGS,-40.843,SAP-BPC
2025-05,FY2025,Q2,Automotive,Americas,6100,Salaries & Wages,Opex,-5.941,SAP-BPC
2025-05,FY2025,Q2,Automotive,Americas,6200,Marketing,Opex,-2.228,SAP-BPC
2025-05,FY2025,Q2,Automotive,Americas,6300,R&D,Opex,-2.97,SAP-BPC
2025-05,FY2025,Q2,Automotive,Americas,6400,Travel,Opex,-0.743,SAP-BPC
2025-05,FY2025,Q2,Automotive,Americas,6500,IT & Infrastructure,Opex,-1.782,SAP-BPC
2025-05,FY2025,Q2,Automotive,Americas,6600,General & Admin,Opex,-1.188,SAP-BPC
2025-05,FY2025,Q2,Automotive,Americas,7100,Depreciation,D&A,-3.713,SAP-BPC
2025-05,FY2025,Q2,Automotive,Americas,8100,Interest Expense,Finance,-2.228,SAP-BPC
2025-05,FY2025,Q2,Automotive,Americas,9100,Income Tax,Tax,-4.641,SAP-BPC
2025-05,FY2025,Q2,Healthcare,APAC,4000,Product Revenue,Revenue,19.493,SAP-BPC
2025-05,FY2025,Q2,Healthcare,APAC,4100,Service Revenue,Revenue,8.354,SAP-BPC
2025-05,FY2025,Q2,Healthcare,APAC,5000,Cost of Goods Sold,COGS,-15.316,SAP-BPC
2025-05,FY2025,Q2,Healthcare,APAC,6100,Salaries & Wages,Opex,-2.228,SAP-BPC
2025-05,FY2025,Q2,Healthcare,APAC,6200,Marketing,Opex,-0.835,SAP-BPC
2025-05,FY2025,Q2,Healthcare,APAC,6300,R&D,Opex,-1.114,SAP-BPC
2025-05,FY2025,Q2,Healthcare,APAC,6400,Travel,Opex,-0.278,SAP-BPC
2025-05,FY2025,Q2,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.668,SAP-BPC
2025-05,FY2025,Q2,Healthcare,APAC,6600,General & Admin,Opex,-0.446,SAP-BPC
2025-05,FY2025,Q2,Healthcare,APAC,7100,Depreciation,D&A,-1.392,SAP-BPC
2025-05,FY2025,Q2,Healthcare,APAC,8100,Interest Expense,Finance,-0.835,SAP-BPC
2025-05,FY2025,Q2,Healthcare,APAC,9100,Income Tax,Tax,-1.74,SAP-BPC
2025-05,FY2025,Q2,Healthcare,EMEA,4000,Product Revenue,Revenue,21.659,SAP-BPC
2025-05,FY2025,Q2,Healthcare,EMEA,4100,Service Revenue,Revenue,9.283,SAP-BPC
2025-05,FY2025,Q2,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-17.018,SAP-BPC
2025-05,FY2025,Q2,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.475,SAP-BPC
2025-05,FY2025,Q2,Healthcare,EMEA,6200,Marketing,Opex,-0.928,SAP-BPC
2025-05,FY2025,Q2,Healthcare,EMEA,6300,R&D,Opex,-1.238,SAP-BPC
2025-05,FY2025,Q2,Healthcare,EMEA,6400,Travel,Opex,-0.309,SAP-BPC
2025-05,FY2025,Q2,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.743,SAP-BPC
2025-05,FY2025,Q2,Healthcare,EMEA,6600,General & Admin,Opex,-0.495,SAP-BPC
2025-05,FY2025,Q2,Healthcare,EMEA,7100,Depreciation,D&A,-1.547,SAP-BPC
2025-05,FY2025,Q2,Healthcare,EMEA,8100,Interest Expense,Finance,-0.928,SAP-BPC
2025-05,FY2025,Q2,Healthcare,EMEA,9100,Income Tax,Tax,-1.934,SAP-BPC
2025-05,FY2025,Q2,Healthcare,Americas,4000,Product Revenue,Revenue,25.991,SAP-BPC
2025-05,FY2025,Q2,Healthcare,Americas,4100,Service Revenue,Revenue,11.139,SAP-BPC
2025-05,FY2025,Q2,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-20.422,SAP-BPC
2025-05,FY2025,Q2,Healthcare,Americas,6100,Salaries & Wages,Opex,-2.97,SAP-BPC
2025-05,FY2025,Q2,Healthcare,Americas,6200,Marketing,Opex,-1.114,SAP-BPC
2025-05,FY2025,Q2,Healthcare,Americas,6300,R&D,Opex,-1.485,SAP-BPC
2025-05,FY2025,Q2,Healthcare,Americas,6400,Travel,Opex,-0.371,SAP-BPC
2025-05,FY2025,Q2,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.891,SAP-BPC
